QuizSessionId,AnswerId,UserId,QuizId,QuestionId,IsCorrect,AnswerValue,CorrectAnswer,QuestionSequence,ConstructId,Type,Timestamp
28805,220708.0,6,254806,105602,1,3,3,1,1409,Checkin,2022-04-20 16:20:16.053333
28805,220709.0,6,254806,105603,1,2,2,2,1409,Checkin,2022-04-20 16:20:26.150000
28805,220710.0,6,254806,105604,1,2,2,3,1409,Checkin,2022-04-20 16:20:33.013333
28805,220711.0,6,254806,105606,0,4,1,4,1412,Checkin,2022-04-20 16:21:13.036666
28805,220712.0,6,254806,105606,1,1,1,4,1412,CheckinRetry,2022-04-20 16:21:41.210000
28805,220713.0,6,254806,105607,1,4,4,5,1412,Checkin,2022-04-20 16:59:08.003333
28827,220874.0,6,202811,77799,1,2,2,1,1431,Checkin,2022-04-20 17:01:12.886666
28827,220875.0,6,202811,77800,1,3,3,2,1428,Checkin,2022-04-20 17:01:33.123333
28827,220876.0,6,202811,77802,1,1,1,3,1431,Checkin,2022-04-20 17:01:46.380000
28827,220877.0,6,202811,77804,1,3,3,4,1437,Checkin,2022-04-20 17:01:59.196666
28827,220878.0,6,202811,77801,1,1,1,5,1437,Checkin,2022-04-20 17:02:09.920000
28828,220879.0,6,254809,105633,1,1,1,1,1437,Checkin,2022-04-20 17:03:54.233333
28828,220880.0,6,254809,105634,1,4,4,2,1427,Checkin,2022-04-20 17:04:03.573333
28828,220881.0,6,254809,105635,1,2,2,3,1425,Checkin,2022-04-20 17:04:13.550000
28828,220882.0,6,254809,105636,1,1,1,4,1428,Checkin,2022-04-20 17:04:27.786666
28828,220883.0,6,254809,105637,1,3,3,5,1428,Checkin,2022-04-20 17:04:37.320000
28830,220896.0,6,254808,105638,1,4,4,1,1427,Checkin,2022-04-20 17:06:09.880000
28830,220897.0,6,254808,105639,1,1,1,2,1428,Checkin,2022-04-20 17:06:23.430000
28830,220898.0,6,254808,105640,1,3,3,3,1431,Checkin,2022-04-20 17:06:45.606666
28830,220899.0,6,254808,105641,1,1,1,4,1425,Checkin,2022-04-20 17:06:56.693333
28830,220900.0,6,254808,105642,0,4,3,5,1437,Checkin,2022-04-20 17:07:06.416666
28830,220901.0,6,254808,105642,1,3,3,5,1437,CheckinRetry,2022-04-20 17:07:30.870000
28831,220902.0,6,202391,109525,1,4,4,1,2971,Checkin,2022-04-20 17:08:53.063333
28831,220903.0,6,202391,109526,0,2,4,2,2971,Checkin,2022-04-20 17:09:23.006666
28831,220904.0,6,202391,109526,1,4,4,2,2971,CheckinRetry,2022-04-20 17:09:27.460000
28831,220905.0,6,202391,109527,1,2,2,3,2971,Checkin,2022-04-20 17:09:33.510000
28831,220906.0,6,202391,109528,0,4,1,4,2972,Checkin,2022-04-20 17:09:37.943333
28831,220907.0,6,202391,109528,0,3,1,4,2972,CheckinRetry,2022-04-20 17:09:40.610000
28831,,6,202391,109528,,,,4,2972,Lesson,2022-04-20 17:10:10.867000
28831,220908.0,6,202391,109538,0,2,3,4,2972,Checkout,2022-04-20 17:10:17.456666
28831,220909.0,6,202391,109538,1,3,3,4,2972,CheckoutRetry,2022-04-20 17:10:47.046666
28831,220910.0,6,202391,109529,0,1,2,5,2972,Checkin,2022-04-20 17:10:53.540000
28831,220911.0,6,202391,109529,0,3,2,5,2972,CheckinRetry,2022-04-20 17:11:25.386666
28831,,6,202391,109529,,,,5,2972,Lesson,2022-04-20 17:11:55.653000
28831,220912.0,6,202391,109539,0,1,3,5,2972,Checkout,2022-04-20 17:11:58.583333
28831,220913.0,6,202391,109539,0,4,3,5,2972,CheckoutRetry,2022-04-20 17:12:09.256666
28834,220931.0,6,254793,77949,0,1,2,1,3018,Checkin,2022-04-20 17:13:40.576666
28834,220932.0,6,254793,77949,0,4,2,1,3018,CheckinRetry,2022-04-20 17:14:09.043333
28834,,6,254793,77949,,,,1,3018,Lesson,2022-04-20 17:14:42.407000
28834,220933.0,6,254793,78111,0,3,2,1,3018,Checkout,2022-04-20 17:14:45.553333
28834,220934.0,6,254793,78111,0,1,2,1,3018,CheckoutRetry,2022-04-20 17:14:55.326666
28834,220935.0,6,254793,77950,0,1,4,2,2930,Checkin,2022-04-20 17:15:58.363333
28834,220936.0,6,254793,77950,1,4,4,2,2930,CheckinRetry,2022-04-20 17:16:10.733333
28834,220937.0,6,254793,77951,1,1,1,3,3018,Checkin,2022-04-20 17:16:24.000000
28834,220938.0,6,254793,77952,1,2,2,4,2948,Checkin,2022-04-20 17:16:55.290000
28834,220939.0,6,254793,109506,0,3,2,5,2930,Checkin,2022-04-20 17:17:05.973333
28834,220940.0,6,254793,109506,1,2,2,5,2930,CheckinRetry,2022-04-20 17:17:21.500000
28838,220967.0,6,254792,109507,0,3,4,1,2930,Checkin,2022-04-20 17:19:05.946666
28838,220968.0,6,254792,109507,1,4,4,1,2930,CheckinRetry,2022-04-20 17:19:37.266666
28838,220969.0,6,254792,77953,0,3,2,2,2930,Checkin,2022-04-20 17:19:46.976666
28838,220970.0,6,254792,77953,1,2,2,2,2930,CheckinRetry,2022-04-20 17:19:49.870000
28838,220971.0,6,254792,77954,0,2,1,3,2930,Checkin,2022-04-20 17:20:14.960000
28838,220972.0,6,254792,77954,1,1,1,3,2930,CheckinRetry,2022-04-20 17:20:31.450000
28838,220973.0,6,254792,109508,1,4,4,4,3018,Checkin,2022-04-20 17:20:40.540000
28838,220974.0,6,254792,77955,1,4,4,5,3020,Checkin,2022-04-20 17:21:12.206666
28872,221230.0,25,202278,95466,0,3,1,1,1806,Checkin,2022-04-20 18:19:37.483333
28872,221231.0,25,202278,95466,1,1,1,1,1806,CheckinRetry,2022-04-20 18:19:52.420000
28872,221232.0,25,202278,95467,1,1,1,2,1806,Checkin,2022-04-20 18:20:17.026666
28872,221233.0,25,202278,95468,1,1,1,3,1804,Checkin,2022-04-20 18:20:47.636666
28872,221234.0,25,202278,95469,0,2,4,4,1805,Checkin,2022-04-20 18:20:56.126666
28872,221235.0,25,202278,95469,0,1,4,4,1805,CheckinRetry,2022-04-20 18:21:00.423333
28872,,25,202278,95469,,,,4,1805,Lesson,2022-04-20 18:22:03.317000
28872,221236.0,25,202278,120828,1,3,3,4,1805,Checkout,2022-04-20 18:22:09.790000
28872,221237.0,25,202278,95470,0,1,2,5,1804,Checkin,2022-04-20 18:22:40.026666
28872,221238.0,25,202278,95470,0,4,2,5,1804,CheckinRetry,2022-04-20 18:22:43.596666
28872,,25,202278,95470,,,,5,1804,Lesson,2022-04-20 18:23:52.523000
28872,221239.0,25,202278,120829,0,2,4,5,1804,Checkout,2022-04-20 18:23:56.103333
28872,221240.0,25,202278,120829,0,3,4,5,1804,CheckoutRetry,2022-04-20 18:24:05.276666
28893,221394.0,43,228921,91694,1,1,1,1,4,Checkin,2022-04-20 19:38:03.403333
28893,221395.0,43,228921,91695,0,4,1,2,1137,Checkin,2022-04-20 19:39:19.110000
28893,221396.0,43,228921,91695,1,1,1,2,1137,CheckinRetry,2022-04-20 19:39:44.496666
28893,221397.0,43,228921,91696,0,2,3,3,1137,Checkin,2022-04-20 19:40:02.306666
28893,221398.0,43,228921,91696,1,3,3,3,1137,CheckinRetry,2022-04-20 19:40:06.406666
28893,221399.0,43,228921,91698,0,4,1,4,1137,Checkin,2022-04-20 19:47:34.416666
28893,221400.0,43,228921,91698,1,1,1,4,1137,CheckinRetry,2022-04-20 19:53:16.113333
28893,221401.0,43,228921,91697,1,1,1,5,1135,Checkin,2022-04-20 19:55:18.710000
28911,221524.0,13,257241,135522,1,4,4,1,2388,Checkin,2022-04-20 20:31:27.973333
28911,221525.0,13,257241,135523,0,3,1,2,2406,Checkin,2022-04-20 20:32:04.936666
28911,221526.0,13,257241,135523,1,1,1,2,2406,CheckinRetry,2022-04-20 20:32:14.223333
28911,221527.0,13,257241,135524,1,3,3,3,2415,Checkin,2022-04-20 20:32:24.326666
28911,221528.0,13,257241,135525,1,3,3,4,2420,Checkin,2022-04-20 20:32:35.590000
28911,221529.0,13,257241,135526,1,3,3,5,3258,Checkin,2022-04-20 20:32:45.243333
28911,,13,257241,135526,,,,5,3258,Lesson,2022-04-20 20:33:55.063000
28911,221530.0,13,257241,135546,1,4,4,5,3258,Checkout,2022-04-20 20:34:03.426666
28972,221948.0,10,202631,104628,1,3,3,1,704,Checkin,2022-04-21 05:14:06.980000
28972,221949.0,10,202631,104629,1,3,3,2,692,Checkin,2022-04-21 05:14:55.133333
28972,221950.0,10,202631,104630,1,4,4,3,695,Checkin,2022-04-21 05:15:33.826666
28972,221951.0,10,202631,104631,0,2,3,4,700,Checkin,2022-04-21 05:15:42.773333
28972,221952.0,10,202631,104631,1,3,3,4,700,CheckinRetry,2022-04-21 05:15:59.703333
28972,221953.0,10,202631,104632,1,4,4,5,702,Checkin,2022-04-21 05:16:24.873333
28975,221970.0,7,202182,75985,0,2,4,1,639,Checkin,2022-04-21 05:54:11.806666
28975,221971.0,7,202182,75985,1,4,4,1,639,CheckinRetry,2022-04-21 05:54:15.656666
28975,221972.0,7,202182,75986,0,2,1,2,403,Checkin,2022-04-21 05:54:31.213333
28975,221973.0,7,202182,75986,0,4,1,2,403,CheckinRetry,2022-04-21 05:54:47.476666
28975,,7,202182,75986,,,,2,403,Lesson,2022-04-21 05:55:19.553000
28975,221974.0,7,202182,76134,0,1,4,2,403,Checkout,2022-04-21 05:55:39.536666
28975,221975.0,7,202182,76134,0,3,4,2,403,CheckoutRetry,2022-04-21 05:55:46.113333
28975,221976.0,7,202182,75987,1,2,2,3,324,Checkin,2022-04-21 05:56:00.710000
28975,221977.0,7,202182,75988,0,4,2,4,1875,Checkin,2022-04-21 05:56:18.680000
28975,221978.0,7,202182,75988,0,1,2,4,1875,CheckinRetry,2022-04-21 05:56:26.373333
28975,,7,202182,75988,,,,4,1875,Lesson,2022-04-21 05:56:51.497000
28975,221979.0,7,202182,76136,0,4,3,4,1875,Checkout,2022-04-21 05:56:56.836666
28975,221980.0,7,202182,76136,1,3,3,4,1875,CheckoutRetry,2022-04-21 05:57:02.256666
28975,221981.0,7,202182,75989,0,3,2,5,1871,Checkin,2022-04-21 05:57:10.903333
28975,221982.0,7,202182,75989,1,2,2,5,1871,CheckinRetry,2022-04-21 05:57:21.083333
28978,222005.0,15,254882,78381,0,4,2,1,2333,Checkin,2022-04-21 06:35:30.376666
28978,222006.0,15,254882,78381,0,3,2,1,2333,CheckinRetry,2022-04-21 06:36:06.816666
28978,,15,254882,78381,,,,1,2333,Lesson,2022-04-21 06:37:50.520000
28978,222007.0,15,254882,78675,1,3,3,1,2333,Checkout,2022-04-21 06:38:13.650000
28978,222008.0,15,254882,78382,0,2,4,2,2320,Checkin,2022-04-21 06:46:32.250000
28978,222009.0,15,254882,78382,0,3,4,2,2320,CheckinRetry,2022-04-21 06:47:09.943333
28978,,15,254882,78382,,,,2,2320,Lesson,2022-04-21 06:48:09.957000
28978,222010.0,15,254882,78676,0,1,2,2,2320,Checkout,2022-04-21 06:48:30.416666
28978,222011.0,15,254882,78676,0,3,2,2,2320,CheckoutRetry,2022-04-21 06:48:38.873333
28978,222012.0,15,254882,78383,1,3,3,3,2331,Checkin,2022-04-21 06:50:56.893333
28978,222013.0,15,254882,77191,1,4,4,4,2313,Checkin,2022-04-21 06:51:41.396666
28978,222014.0,15,254882,78386,0,3,1,5,2339,Checkin,2022-04-21 06:52:13.306666
28978,222015.0,15,254882,78386,0,2,1,5,2339,CheckinRetry,2022-04-21 06:52:31.966666
28978,,15,254882,78386,,,,5,2339,Lesson,2022-04-21 06:53:35.950000
28978,222016.0,15,254882,78680,0,3,2,5,2339,Checkout,2022-04-21 06:54:33.116666
28978,222017.0,15,254882,78680,1,2,2,5,2339,CheckoutRetry,2022-04-21 06:54:44.326666
28989,222091.0,46,202206,100996,0,3,4,1,440,Checkin,2022-04-21 07:49:29.466666
28989,222092.0,46,202206,100996,0,1,4,1,440,CheckinRetry,2022-04-21 07:50:31.343333
28989,,46,202206,100996,,,,1,440,Lesson,2022-04-21 07:52:53.647000
28989,222093.0,46,202206,101015,1,1,1,1,440,Checkout,2022-04-21 07:53:02.090000
28989,222094.0,46,202206,100997,0,3,1,2,440,Checkin,2022-04-21 07:53:33.086666
28989,222095.0,46,202206,100997,1,1,1,2,440,CheckinRetry,2022-04-21 07:53:42.516666
28989,222096.0,46,202206,100998,1,1,1,3,440,Checkin,2022-04-21 07:54:34.453333
28989,222097.0,46,202206,100999,1,1,1,4,440,Checkin,2022-04-21 07:55:47.066666
28989,222098.0,46,202206,101000,1,3,3,5,400,Checkin,2022-04-21 07:56:16.773333
29017,222292.0,25,262633,136958,0,1,3,1,3207,Checkin,2022-04-21 09:12:20.743333
29017,222293.0,25,262633,136958,1,3,3,1,3207,CheckinRetry,2022-04-21 09:12:24.940000
29017,222294.0,25,262633,136959,1,3,3,2,1770,Checkin,2022-04-21 09:12:37.900000
29017,222295.0,25,262633,136960,0,2,1,3,3207,Checkin,2022-04-21 09:12:54.856666
29017,222296.0,25,262633,136960,0,3,1,3,3207,CheckinRetry,2022-04-21 09:13:21.816666
29017,,25,262633,136960,,,,3,3207,Lesson,2022-04-21 09:13:59.407000
29017,222297.0,25,262633,136965,1,4,4,3,3207,Checkout,2022-04-21 09:14:05.060000
29017,222298.0,25,262633,136961,0,2,4,4,1786,Checkin,2022-04-21 09:14:21.620000
29017,222299.0,25,262633,136961,0,3,4,4,1786,CheckinRetry,2022-04-21 09:14:44.530000
29017,,25,262633,136961,,,,4,1786,Lesson,2022-04-21 09:15:26.973000
29017,222300.0,25,262633,136966,0,1,2,4,1786,Checkout,2022-04-21 09:15:35.580000
29017,222301.0,25,262633,136966,0,4,2,4,1786,CheckoutRetry,2022-04-21 09:15:47.823333
29017,222302.0,25,262633,136962,0,3,4,5,1790,Checkin,2022-04-21 09:15:58.446666
29017,222303.0,25,262633,136962,0,2,4,5,1790,CheckinRetry,2022-04-21 09:16:11.026666
29017,,25,262633,136962,,,,5,1790,Lesson,2022-04-21 09:16:56.707000
29017,222304.0,25,262633,136967,0,4,3,5,1790,Checkout,2022-04-21 09:17:01.993333
29017,222305.0,25,262633,136967,0,2,3,5,1790,CheckoutRetry,2022-04-21 09:17:15.893333
29018,222306.0,31,257216,135397,1,4,4,1,1560,Checkin,2022-04-21 09:23:11.026666
29018,222307.0,31,257216,135398,0,2,1,2,1562,Checkin,2022-04-21 09:23:26.130000
29018,222308.0,31,257216,135398,1,1,1,2,1562,CheckinRetry,2022-04-21 09:23:36.743333
29018,222309.0,31,257216,135399,1,3,3,3,1568,Checkin,2022-04-21 09:23:55.416666
29018,222310.0,31,257216,135400,1,4,4,4,1569,Checkin,2022-04-21 09:24:12.076666
29018,222311.0,31,257216,135401,0,3,4,5,1568,Checkin,2022-04-21 09:24:22.440000
29018,222312.0,31,257216,135401,1,4,4,5,1568,CheckinRetry,2022-04-21 09:24:36.116666
29018,,31,257216,135401,,,,5,1568,Lesson,2022-04-21 09:25:04.837000
29018,222313.0,31,257216,135421,1,2,2,5,1568,Checkout,2022-04-21 09:25:13.010000
29037,222448.0,2,202165,76705,1,4,4,1,338,Checkin,2022-04-21 10:33:47.156666
29037,222449.0,2,202165,76706,1,4,4,2,345,Checkin,2022-04-21 10:34:04.256666
29037,222450.0,2,202165,99579,0,3,2,3,339,Checkin,2022-04-21 10:34:32.560000
29037,222451.0,2,202165,99579,1,2,2,3,339,CheckinRetry,2022-04-21 10:37:06.780000
29037,222452.0,2,202165,99571,0,4,3,4,345,Checkin,2022-04-21 10:37:44.996666
29037,222453.0,2,202165,99571,0,2,3,4,345,CheckinRetry,2022-04-21 10:37:58.123333
29037,,2,202165,99571,,,,4,345,Lesson,2022-04-21 10:42:25.967000
29037,222454.0,2,202165,99586,1,2,2,4,345,Checkout,2022-04-21 10:42:34.986666
29037,222455.0,2,202165,76716,0,3,4,5,346,Checkin,2022-04-21 10:43:18.410000
29037,222456.0,2,202165,76716,1,4,4,5,346,CheckinRetry,2022-04-21 10:45:01.203333
29063,222615.0,3,254926,103986,0,1,4,1,458,Checkin,2022-04-21 11:06:14.820000
29063,222616.0,3,254926,103986,0,3,4,1,458,CheckinRetry,2022-04-21 11:06:30.720000
29063,,3,254926,103986,,,,1,458,Lesson,2022-04-21 11:20:04.870000
29063,222617.0,3,254926,103992,0,4,3,1,458,Checkout,2022-04-21 11:20:40.583333
29063,222618.0,3,254926,103992,0,1,3,1,458,CheckoutRetry,2022-04-21 11:21:17.420000
29063,222619.0,3,254926,78130,0,3,2,2,460,Checkin,2022-04-21 11:22:16.726666
29063,222620.0,3,254926,78130,0,4,2,2,460,CheckinRetry,2022-04-21 11:22:45.796666
29068,222651.0,3,228656,109626,1,3,3,1,2866,Checkin,2022-04-21 11:25:22.756666
29068,222652.0,3,228656,109627,1,2,2,2,2867,Checkin,2022-04-21 11:25:33.850000
29068,222653.0,3,228656,109628,0,3,1,3,2866,Checkin,2022-04-21 11:25:46.993333
29068,222654.0,3,228656,109628,1,1,1,3,2866,CheckinRetry,2022-04-21 11:25:52.490000
29068,222655.0,3,228656,76897,1,2,2,4,2870,Checkin,2022-04-21 11:26:24.713333
29068,222656.0,3,228656,76894,1,2,2,5,2867,Checkin,2022-04-21 11:26:41.026666
29074,222711.0,5,202303,75886,1,1,1,1,3319,Checkin,2022-04-21 11:59:44.143333
29074,222712.0,5,202303,75887,1,1,1,2,3319,Checkin,2022-04-21 12:00:12.930000
29074,222713.0,5,202303,75890,0,1,4,3,371,Checkin,2022-04-21 12:01:00.116666
29074,222714.0,5,202303,75890,1,4,4,3,371,CheckinRetry,2022-04-21 12:02:32.963333
29074,222715.0,5,202303,75891,0,1,3,4,371,Checkin,2022-04-21 12:02:57.723333
29074,222716.0,5,202303,75891,1,3,3,4,371,CheckinRetry,2022-04-21 12:03:52.306666
29074,222717.0,5,202303,75892,1,4,4,5,3319,Checkin,2022-04-21 12:04:31.420000
29078,222747.0,5,202687,106596,1,3,3,1,1464,Checkin,2022-04-21 12:16:58.720000
29078,222748.0,5,202687,106597,0,2,1,2,1458,Checkin,2022-04-21 12:17:25.006666
29078,222749.0,5,202687,106597,1,1,1,2,1458,CheckinRetry,2022-04-21 12:17:29.120000
29078,222750.0,5,202687,106598,0,4,2,3,1464,Checkin,2022-04-21 12:17:38.386666
29078,222751.0,5,202687,106598,0,3,2,3,1464,CheckinRetry,2022-04-21 12:17:46.306666
29245,224070.0,6,257216,135397,1,4,4,1,1560,Checkin,2022-04-21 15:59:00.246666
29245,224071.0,6,257216,135398,0,2,1,2,1562,Checkin,2022-04-21 15:59:13.873333
29245,224072.0,6,257216,135398,0,3,1,2,1562,CheckinRetry,2022-04-21 15:59:22.800000
29245,,6,257216,135398,,,,2,1562,Lesson,2022-04-21 15:59:49.507000
29245,224073.0,6,257216,135418,0,4,2,2,1562,Checkout,2022-04-21 16:00:06.463333
29245,224074.0,6,257216,135418,1,2,2,2,1562,CheckoutRetry,2022-04-21 16:00:19.140000
29245,224075.0,6,257216,135399,1,3,3,3,1568,Checkin,2022-04-21 16:01:32.553333
29245,224076.0,6,257216,135400,0,2,4,4,1569,Checkin,2022-04-21 16:01:40.276666
29245,224077.0,6,257216,135400,0,1,4,4,1569,CheckinRetry,2022-04-21 16:01:43.290000
29245,,6,257216,135400,,,,4,1569,Lesson,2022-04-21 16:02:57.280000
29245,224078.0,6,257216,135420,0,3,2,4,1569,Checkout,2022-04-21 16:03:02.030000
29245,224079.0,6,257216,135420,0,1,2,4,1569,CheckoutRetry,2022-04-21 16:03:09.520000
29245,224080.0,6,257216,135401,0,3,4,5,1568,Checkin,2022-04-21 16:03:22.286666
29245,224081.0,6,257216,135401,0,1,4,5,1568,CheckinRetry,2022-04-21 16:03:25.683333
29245,,6,257216,135401,,,,5,1568,Lesson,2022-04-21 16:03:52.813000
29245,224082.0,6,257216,135421,0,3,2,5,1568,Checkout,2022-04-21 16:04:14.773333
29245,224083.0,6,257216,135421,0,1,2,5,1568,CheckoutRetry,2022-04-21 16:04:21.263333
29253,224130.0,6,257126,134962,0,2,1,1,3192,Checkin,2022-04-21 16:09:57.193333
29253,224131.0,6,257126,134962,0,4,1,1,3192,CheckinRetry,2022-04-21 16:10:00.553333
29253,,6,257126,134962,,,,1,3192,Lesson,2022-04-21 16:10:23.610000
29253,224132.0,6,257126,134982,1,2,2,1,3192,Checkout,2022-04-21 16:10:49.553333
29253,224133.0,6,257126,134963,1,4,4,2,223,Checkin,2022-04-21 16:10:59.880000
29253,224134.0,6,257126,134964,0,3,4,3,812,Checkin,2022-04-21 16:11:32.100000
29253,224135.0,6,257126,134964,1,4,4,3,812,CheckinRetry,2022-04-21 16:11:35.043333
29253,224136.0,6,257126,134965,0,2,3,4,819,Checkin,2022-04-21 16:12:05.403333
29253,224137.0,6,257126,134965,0,1,3,4,819,CheckinRetry,2022-04-21 16:12:08.996666
29253,,6,257126,134965,,,,4,819,Lesson,2022-04-21 16:12:35.557000
29253,224138.0,6,257126,134985,0,3,2,4,819,Checkout,2022-04-21 16:12:40.260000
29253,224139.0,6,257126,134985,0,1,2,4,819,CheckoutRetry,2022-04-21 16:12:46.346666
29253,224140.0,6,257126,134966,0,4,2,5,826,Checkin,2022-04-21 16:12:57.453333
29253,224141.0,6,257126,134966,0,1,2,5,826,CheckinRetry,2022-04-21 16:13:01.136666
29253,,6,257126,134966,,,,5,826,Lesson,2022-04-21 16:13:33.293000
29253,224142.0,6,257126,134986,1,3,3,5,826,Checkout,2022-04-21 16:13:37.143333
29259,224184.0,6,254873,104036,0,1,2,1,458,Checkin,2022-04-21 16:19:42.480000
29259,224185.0,6,254873,104036,0,3,2,1,458,CheckinRetry,2022-04-21 16:19:46.423333
29259,,6,254873,104036,,,,1,458,Lesson,2022-04-21 16:20:09.387000
29259,224186.0,6,254873,104043,1,1,1,1,458,Checkout,2022-04-21 16:20:26.180000
29259,224187.0,6,254873,104037,1,2,2,2,3436,Checkin,2022-04-21 16:21:45.330000
29259,224188.0,6,254873,104038,1,1,1,3,460,Checkin,2022-04-21 16:21:58.603333
29259,224189.0,6,254873,104041,1,3,3,4,465,Checkin,2022-04-21 16:22:30.840000
29259,224190.0,6,254873,104042,1,3,3,5,467,Checkin,2022-04-21 16:22:54.323333
29266,224237.0,6,254904,109938,1,1,1,1,1965,Checkin,2022-04-21 16:26:13.130000
29266,224238.0,6,254904,109939,1,1,1,2,1965,Checkin,2022-04-21 16:26:31.663333
29266,224239.0,6,254904,109940,0,1,3,3,1966,Checkin,2022-04-21 16:26:53.630000
29266,224240.0,6,254904,109940,1,3,3,3,1966,CheckinRetry,2022-04-21 16:27:11.896666
29266,224241.0,6,254904,109941,0,1,3,4,1966,Checkin,2022-04-21 16:27:37.656666
29266,224242.0,6,254904,109941,1,3,3,4,1966,CheckinRetry,2022-04-21 16:27:43.610000
29266,224243.0,6,254904,109942,1,3,3,5,1966,Checkin,2022-04-21 16:27:57.376666
29268,224252.0,6,257143,135042,1,4,4,1,3318,Checkin,2022-04-21 16:30:34.356666
29268,224253.0,6,257143,135043,1,3,3,2,706,Checkin,2022-04-21 16:30:43.233333
29268,224254.0,6,257143,135044,1,2,2,3,708,Checkin,2022-04-21 16:31:17.956666
29268,224255.0,6,257143,135045,0,4,3,4,709,Checkin,2022-04-21 16:31:33.686666
29268,224256.0,6,257143,135045,0,1,3,4,709,CheckinRetry,2022-04-21 16:31:36.370000
29268,,6,257143,135045,,,,4,709,Lesson,2022-04-21 16:32:27.093000
29268,224257.0,6,257143,135065,0,3,1,4,709,Checkout,2022-04-21 16:32:29.220000
29268,224258.0,6,257143,135065,1,1,1,4,709,CheckoutRetry,2022-04-21 16:32:35.276666
29268,224259.0,6,257143,135046,1,3,3,5,708,Checkin,2022-04-21 16:33:19.630000
29272,224277.0,6,257186,135247,1,1,1,1,1529,Checkin,2022-04-21 16:34:59.033333
29272,224278.0,6,257186,135248,1,3,3,2,1530,Checkin,2022-04-21 16:35:51.463333
29272,224279.0,6,257186,135249,1,3,3,3,1531,Checkin,2022-04-21 16:36:10.683333
29272,224280.0,6,257186,135250,1,1,1,4,1532,Checkin,2022-04-21 16:36:39.743333
29272,224281.0,6,257186,135251,1,1,1,5,2723,Checkin,2022-04-21 16:37:21.386666
29274,224288.0,6,257201,135322,0,3,2,1,1522,Checkin,2022-04-21 16:39:01.256666
29274,224289.0,6,257201,135322,1,2,2,1,1522,CheckinRetry,2022-04-21 16:39:05.353333
29274,224290.0,6,257201,135323,1,1,1,2,1523,Checkin,2022-04-21 16:39:15.360000
29274,224291.0,6,257201,135324,1,2,2,3,1524,Checkin,2022-04-21 16:39:32.390000
29274,224292.0,6,257201,135325,1,2,2,4,1524,Checkin,2022-04-21 16:39:49.316666
29274,224293.0,6,257201,135326,0,2,1,5,1524,Checkin,2022-04-21 16:40:17.746666
29274,224294.0,6,257201,135326,0,4,1,5,1524,CheckinRetry,2022-04-21 16:40:20.146666
29274,,6,257201,135326,,,,5,1524,Lesson,2022-04-21 16:40:46.860000
29274,224295.0,6,257201,135346,0,3,2,5,1524,Checkout,2022-04-21 16:40:49.583333
29274,224296.0,6,257201,135346,0,1,2,5,1524,CheckoutRetry,2022-04-21 16:40:54.656666
29306,224521.0,6,257119,134927,0,1,2,1,2240,Checkin,2022-04-21 17:43:13.140000
29306,224522.0,6,257119,134927,1,2,2,1,2240,CheckinRetry,2022-04-21 17:43:27.596666
29306,224523.0,6,257119,134928,1,4,4,2,3144,Checkin,2022-04-21 17:43:55.686666
29306,224524.0,6,257119,134929,0,4,2,3,1871,Checkin,2022-04-21 17:44:14.320000
29306,224525.0,6,257119,134929,0,3,2,3,1871,CheckinRetry,2022-04-21 17:44:17.543333
29306,,6,257119,134929,,,,3,1871,Lesson,2022-04-21 17:44:45.737000
29306,224526.0,6,257119,134949,0,1,4,3,1871,Checkout,2022-04-21 17:44:51.730000
29306,224527.0,6,257119,134949,1,4,4,3,1871,CheckoutRetry,2022-04-21 17:44:58.010000
29306,224528.0,6,257119,134930,0,2,4,4,1878,Checkin,2022-04-21 17:45:21.806666
29306,224529.0,6,257119,134930,1,4,4,4,1878,CheckinRetry,2022-04-21 17:45:36.000000
29306,224530.0,6,257119,134931,0,3,1,5,1885,Checkin,2022-04-21 17:46:15.560000
29306,224531.0,6,257119,134931,1,1,1,5,1885,CheckinRetry,2022-04-21 17:46:18.530000
29330,224692.0,43,226962,129082,1,3,3,1,2563,Checkin,2022-04-21 18:22:41.343333
29330,224693.0,43,226962,129083,0,3,2,2,2564,Checkin,2022-04-21 18:23:00.916666
29330,224694.0,43,226962,129083,1,2,2,2,2564,CheckinRetry,2022-04-21 18:23:50.276666
29330,224695.0,43,226962,129084,1,3,3,3,2581,Checkin,2022-04-21 18:24:08.923333
29330,224696.0,43,226962,129085,0,3,4,4,2561,Checkin,2022-04-21 18:25:14.323333
29330,224697.0,43,226962,129085,0,2,4,4,2561,CheckinRetry,2022-04-21 18:25:20.580000
29330,,43,226962,129085,,,,4,2561,Lesson,2022-04-21 18:27:56.730000
29330,224698.0,43,226962,129225,1,2,2,4,2561,Checkout,2022-04-21 18:28:15.490000
29330,224699.0,43,226962,129086,0,1,2,5,2562,Checkin,2022-04-21 18:28:42.160000
29330,224700.0,43,226962,129086,1,2,2,5,2562,CheckinRetry,2022-04-21 18:28:49.263333
29399,225245.0,26,202664,104350,1,3,3,1,223,Checkin,2022-04-21 20:35:53.843333
29399,225246.0,26,202664,104351,1,2,2,2,224,Checkin,2022-04-21 20:36:30.126666
29399,225247.0,26,202664,104352,1,1,1,3,220,Checkin,2022-04-21 20:37:29.990000
29399,225248.0,26,202664,104353,0,3,2,4,224,Checkin,2022-04-21 20:38:26.970000
29399,225249.0,26,202664,104353,0,1,2,4,224,CheckinRetry,2022-04-21 20:38:45.793333
